id,timestamp,origin_city,origin_lat,origin_lng,destination_city,destination_lat,destination_lng,distance_km,weight_kg,package_volume_liters,vehicle_type,fuel_type,delivery_method,hour_of_day,day_of_week,month,is_rush_hour,is_weekend,temperature_celsius,precipitation_mm,wind_speed_kmh,avg_traffic_density,actual_co2_emissions_kg,is_fragile,customer_id,route
DEL002720,2024-09-22 06:17:59,Leeds,53.725451,-1.550057,London,51.414067,-0.129593,309.52,6.22,3.95,diesel_van,diesel,express,6,6,9,False,True,13.1,0.3,1.1,0.3,152.6,True,fe3c5d59-0b70-4a7f-b61f-5c4d5d002351,Leeds → London
DEL002721,2024-11-12 10:43:04,Leeds,53.841887,-1.47621,Glasgow,55.890302,-4.25623,332.12,7.4,6.1,electric_van,electric,clickCollect,10,1,11,False,False,13.9,2.0,17.7,0.6,21.45,False,00464535-092a-45b5-9b35-55fcb487e485,Leeds → Glasgow
DEL002722,2024-01-29 06:40:40,Bristol,51.502359,-2.524784,Liverpool,53.50012,-3.053027,256.78,2.14,3.87,diesel_van,diesel,standard,6,0,1,False,False,3.0,1.6,7.5,0.6,93.49,False,6ea6af51-25a3-45d2-8f06-b11be1ae6796,Bristol → Liverpool
DEL002723,2024-03-18 10:41:18,Leeds,53.868279,-1.471973,Manchester,53.57846,-2.207847,66.33,4.77,6.83,diesel_van,diesel,standard,10,0,3,False,False,12.0,0.5,10.4,0.6,20.49,False,5918f318-ceb0-48dd-a834-63f42461cba4,Leeds → Manchester
DEL002724,2024-07-13 11:10:42,Edinburgh,55.932405,-3.108312,Nottingham,53.024537,-1.240413,391.27,1.47,1.7,diesel_truck,diesel,express,11,5,7,False,True,20.7,0.1,12.0,0.2,584.88,False,b0e34ea1-3a2a-41b1-bdc4-4ebd82d53863,Edinburgh → Nottingham
DEL002725,2024-09-22 18:43:48,London,51.505391,-0.077101,Glasgow,55.83364,-4.186629,616.68,19.6,33.41,cargo_bike,human,standard,18,6,9,True,True,14.6,2.4,6.9,0.7,0.0,True,750c5eee-fb8e-496b-8668-4205bd5fc45e,London → Glasgow
DEL002726,2024-05-24 16:11:46,Birmingham,52.569251,-1.912388,Edinburgh,55.972683,-3.279448,441.9,2.83,4.93,diesel_van,diesel,express,16,4,5,True,False,8.6,0.7,15.9,1.0,318.3,True,4ed171ef-9b98-441f-aeae-2ca4d1b53200,Birmingham → Edinburgh
DEL002727,2024-09-24 03:18:17,London,51.531957,-0.186359,Manchester,53.455025,-2.250814,282.84,1.26,1.39,diesel_van,diesel,standard,3,1,9,False,False,12.5,3.8,6.4,0.6,84.22,False,5a1900c2-fca6-4fe7-902a-a7999561f3de,London → Manchester
DEL002728,2024-02-21 03:53:24,Bristol,51.392196,-2.490654,Edinburgh,55.882465,-3.123931,574.67,3.14,5.18,electric_van,electric,standard,3,2,2,False,False,0.2,3.1,16.4,0.5,36.98,True,2a3ede19-ab13-4236-a28e-374ba87cf954,Bristol → Edinburgh
DEL002729,2024-11-02 13:30:30,London,51.560363,-0.034459,Nottingham,52.995001,-1.119606,204.39,6.35,9.05,electric_van,electric,express,13,5,11,False,True,14.8,3.2,10.1,0.3,19.23,False,87bdcadd-a136-4b9d-92bb-b0d9d04562b9,London → Nottingham
DEL002730,2024-11-13 19:36:26,Bristol,51.440614,-2.672329,Manchester,53.40557,-2.184311,253.4,2.86,5.12,electric_van,electric,standard,19,2,11,True,False,12.0,3.3,4.4,1.0,21.14,True,116e536e-db09-4b06-957a-638f365aa377,Bristol → Manchester
DEL002731,2024-07-27 13:15:40,Edinburgh,55.895608,-3.11344,Nottingham,52.933358,-1.139416,397.37,3.39,4.23,diesel_van,diesel,express,13,5,7,False,True,19.9,0.0,16.9,0.2,187.57,False,c194907a-7bfe-4bc8-b4f7-0517da4777ae,Edinburgh → Nottingham
DEL002732,2024-10-05 17:13:24,Edinburgh,56.03097,-3.204467,Liverpool,53.372425,-2.937208,336.3,3.49,2.89,cargo_bike,human,standard,17,5,10,True,True,14.3,3.7,3.8,0.7,0.0,False,46d84591-0e65-497c-b381-63d0649b76c6,Edinburgh → Liverpool
DEL002733,2024-03-12 11:59:49,Newcastle,55.051583,-1.672821,Leeds,53.794465,-1.5923,160.89,3.06,5.11,diesel_truck,diesel,standard,11,1,3,False,False,14.1,0.3,3.9,0.6,155.12,True,c133d96b-e782-4aaa-aafe-885bab5e134a,Newcastle → Leeds
DEL002734,2024-03-11 03:17:47,Liverpool,53.397486,-3.005945,Birmingham,52.444414,-1.810337,148.75,5.69,4.52,diesel_van,diesel,standard,3,0,3,False,False,9.8,2.8,29.8,0.6,47.0,True,cbd5abc6-15d1-4352-ae34-044ba17b4f47,Liverpool → Birmingham
DEL002735,2024-09-28 04:45:56,Liverpool,53.392222,-2.943783,Newcastle,55.072843,-1.528665,229.21,0.86,1.66,diesel_van,diesel,clickCollect,4,5,9,False,True,11.2,2.7,17.2,0.3,63.59,True,37a37da6-60d5-4e5f-be90-7b1732a56a73,Liverpool → Newcastle
DEL002736,2024-03-07 00:03:58,Glasgow,55.799612,-4.33381,Nottingham,52.996709,-1.133277,427.88,4.28,5.66,diesel_van,diesel,standard,0,3,3,False,False,14.1,0.8,10.4,0.6,131.38,True,f6c60c9e-92ec-4edb-90cb-1b40f321fba3,Glasgow → Nottingham
DEL002737,2024-02-09 14:52:39,Nottingham,52.894579,-1.114503,London,51.591128,-0.126025,179.96,0.92,1.78,diesel_van,diesel,standard,14,4,2,False,False,1.1,3.4,2.6,0.6,65.01,True,1c86678b-1905-4ae2-a8d4-b4266dc15dd3,Nottingham → London
DEL002738,2024-09-19 20:56:27,Birmingham,52.546758,-1.877901,London,51.459569,-0.100266,190.67,4.08,2.93,diesel_van,diesel,standard,20,3,9,False,False,14.0,2.6,6.0,0.6,63.57,False,6c5785d0-45cb-483d-8b14-45c143dd87bc,Birmingham → London
DEL002739,2024-05-27 09:26:06,Birmingham,52.501003,-1.882719,Bristol,51.361424,-2.634617,153.86,11.62,21.02,motorcycle,petrol,standard,9,0,5,True,False,9.3,3.0,8.7,1.0,32.57,True,e4b824b5-6e5e-4ca1-bbfa-22495895eef1,Birmingham → Bristol
DEL002740,2024-02-27 19:35:21,Glasgow,55.951287,-4.294739,Birmingham,52.438926,-1.950506,479.91,7.74,9.77,diesel_van,diesel,standard,19,1,2,True,False,5.5,2.0,1.8,1.0,232.29,True,7dc33e97-0005-4e93-b7b8-a9d6a5624b40,Glasgow → Birmingham
DEL002741,2024-05-10 15:57:41,Liverpool,53.366248,-3.013622,Leeds,53.805157,-1.618441,122.21,4.86,7.48,diesel_van,diesel,standard,15,4,5,False,False,13.2,1.3,19.8,0.6,40.74,True,db9c1868-5a32-4606-9f7f-99ab2cf09514,Liverpool → Leeds
DEL002742,2024-11-29 04:30:55,Leeds,53.899352,-1.461058,Newcastle,54.994064,-1.650332,138.32,11.06,16.06,motorcycle,petrol,standard,4,4,11,False,False,12.9,0.4,1.1,0.6,19.36,False,f3461a9c-21e1-423d-919c-3d1efbb9b7e4,Leeds → Newcastle
DEL002743,2024-03-02 18:30:20,Glasgow,55.920432,-4.28277,Manchester,53.508304,-2.219313,337.36,2.02,3.97,diesel_van,diesel,clickCollect,18,5,3,True,True,9.0,0.2,8.6,0.7,135.94,False,a33571be-8421-41bf-9516-0de480e8e52e,Glasgow → Manchester
DEL002744,2024-03-28 22:37:30,Edinburgh,56.038228,-3.248051,Glasgow,55.86655,-4.207487,69.87,23.25,16.92,diesel_van,diesel,clickCollect,22,3,3,False,False,9.0,0.0,25.9,0.6,31.02,False,e3f79d24-db7a-45f4-a072-fc4b946998fd,Edinburgh → Glasgow
DEL002745,2024-08-17 16:25:12,Edinburgh,55.87837,-3.157869,Birmingham,52.469512,-1.962243,436.17,5.36,8.14,diesel_van,diesel,standard,16,5,8,True,True,15.3,0.4,22.7,0.7,184.97,True,4e7a3af3-c55a-485a-b11f-a5e9be84d522,Edinburgh → Birmingham
DEL002746,2024-07-14 22:11:43,Glasgow,55.909355,-4.331192,London,51.480646,-0.055068,627.47,13.43,25.01,electric_van,electric,clickCollect,22,6,7,False,True,18.4,1.9,23.2,0.3,39.32,False,0d914a5a-bf3b-4517-8866-a2277dca75f1,Glasgow → London
DEL002747,2024-06-23 10:24:27,London,51.560436,-0.187436,Manchester,53.500788,-2.229214,287.86,0.67,1.19,cargo_bike,human,standard,10,6,6,False,True,22.4,2.0,6.2,0.3,0.0,True,cce264f6-ff71-4396-999c-ce35ef2363f9,London → Manchester
DEL002748,2024-02-13 21:58:59,Manchester,53.439371,-2.292751,Bristol,51.40792,-2.642353,259.31,2.87,4.51,electric_van,electric,standard,21,1,2,False,False,4.3,2.8,24.1,0.6,17.44,False,cd5ad1fd-5b80-43c6-bc21-232485e4aff5,Manchester → Bristol
DEL002749,2024-07-01 13:25:43,Nottingham,53.021044,-1.06048,Manchester,53.391531,-2.253526,101.01,2.66,5.23,cargo_bike,human,express,13,0,7,False,False,17.7,1.1,18.0,0.6,0.0,False,9e97f5a6-b9c5-41c4-b636-1bdc8c10c646,Nottingham → Manchester
DEL002750,2024-10-19 18:01:32,Bristol,51.359281,-2.561488,Manchester,53.549497,-2.323963,278.33,9.53,5.4,cargo_bike,human,standard,18,5,10,True,True,12.1,2.8,20.3,0.7,0.0,False,52629415-b23c-402e-b2a2-1b478aea1060,Bristol → Manchester
DEL002751,2024-07-28 09:39:25,Manchester,53.407601,-2.162822,Liverpool,53.365744,-2.98901,61.55,5.99,11.28,diesel_van,diesel,clickCollect,9,6,7,True,True,24.6,1.3,5.3,0.7,24.7,True,8c114793-3701-42b6-9583-045417bc98ad,Manchester → Liverpool
DEL002752,2024-12-07 01:55:33,Birmingham,52.460056,-1.806079,London,51.463682,-0.223356,175.34,8.43,7.24,diesel_van,diesel,clickCollect,1,5,12,False,True,2.0,0.4,11.9,0.3,64.41,False,518fffa1-1083-46fd-854e-9cc619764e27,Birmingham → London
DEL002753,2024-02-12 17:14:31,Birmingham,52.492496,-1.846365,Bristol,51.397735,-2.540861,153.63,1.55,2.33,diesel_van,diesel,standard,17,0,2,True,False,6.8,3.2,11.9,1.0,61.66,False,59d9e547-def3-49e6-9d86-fc8e5fc4cdbe,Birmingham → Bristol
DEL002754,2024-02-04 03:05:34,Manchester,53.414189,-2.298855,Glasgow,55.852871,-4.285266,339.84,26.28,30.71,diesel_truck,diesel,standard,3,6,2,False,True,3.3,4.4,28.3,0.3,515.49,True,9a739f5d-a0f3-4650-922e-2ec2f631a85c,Manchester → Glasgow
DEL002755,2024-02-28 01:14:33,Liverpool,53.357391,-2.892659,Glasgow,55.768524,-4.176492,322.01,2.11,1.52,diesel_van,diesel,same_day,1,2,2,False,False,6.3,1.8,11.8,0.6,156.37,False,42fbcc99-e47c-4e34-96f2-c82057b60d51,Liverpool → Glasgow
DEL002756,2024-10-26 10:22:36,Nottingham,52.946678,-1.180884,Glasgow,55.808042,-4.295605,422.31,4.37,5.33,motorcycle,petrol,express,10,5,10,False,True,12.1,0.4,24.9,0.3,87.48,True,069c7dbb-456d-4094-bbee-209b17561321,Nottingham → Glasgow
DEL002757,2024-10-25 17:28:51,Bristol,51.497237,-2.532346,Leeds,53.809163,-1.587921,299.34,2.97,2.43,diesel_van,diesel,standard,17,4,10,True,False,10.9,0.3,17.2,1.0,125.17,True,7533095d-fe62-4d7e-baca-4bc0d1804781,Bristol → Leeds
DEL002758,2024-09-25 17:42:02,London,51.491969,-0.21095,Liverpool,53.443274,-3.032447,318.93,22.93,31.52,electric_van,electric,standard,17,2,9,True,False,13.8,0.0,15.2,1.0,36.02,True,e08c145e-bdab-4b7c-9bda-1762593f4cda,London → Liverpool
DEL002759,2024-05-31 00:09:09,Leeds,53.866026,-1.554421,Birmingham,52.561832,-1.907551,168.6,3.86,6.78,electric_van,electric,clickCollect,0,4,5,False,False,9.4,2.4,8.3,0.6,10.14,False,19018680-ece3-4d9b-8e9e-3f92056cff5a,Leeds → Birmingham
DEL002760,2024-05-20 06:48:26,Glasgow,55.863527,-4.279946,Liverpool,53.453454,-3.083507,315.33,14.07,13.49,cargo_bike,human,clickCollect,6,0,5,False,False,11.3,0.7,12.1,0.6,0.0,True,df82efde-8e4b-4481-a126-dcb12d59d4bc,Glasgow → Liverpool
DEL002761,2024-10-14 22:06:24,London,51.502548,-0.115962,Glasgow,55.825375,-4.319752,633.4,0.76,0.88,electric_van,electric,standard,22,0,10,False,False,12.9,0.8,19.0,0.6,34.64,True,6833cecb-23f4-4fc0-8f05-a928ac00a8c7,London → Glasgow
DEL002762,2024-03-17 20:37:08,London,51.484573,-0.108322,Leeds,53.870039,-1.636869,327.12,1.07,0.85,diesel_van,diesel,standard,20,6,3,False,True,14.2,2.3,26.9,0.3,88.27,False,ae962b72-8235-4ec7-8061-de771a2bb3d7,London → Leeds
DEL002763,2024-10-22 16:58:30,Nottingham,52.945024,-1.151232,Manchester,53.391669,-2.229116,101.04,2.7,5.19,diesel_van,diesel,same_day,16,1,10,True,False,12.7,2.8,18.8,1.0,72.95,True,9e5dd025-2668-4fd7-bfdd-3162ac850b1f,Nottingham → Manchester
DEL002764,2024-01-25 15:26:44,Birmingham,52.42133,-1.912801,Glasgow,55.781545,-4.280498,459.72,21.27,10.9,diesel_van,diesel,express,15,3,1,False,False,1.2,1.1,0.4,0.6,354.36,False,dd2be239-3c8d-4549-a140-3e94b219da5c,Birmingham → Glasgow
DEL002765,2024-04-21 12:07:02,Edinburgh,55.975926,-3.276814,Manchester,53.578178,-2.302928,311.49,0.68,0.49,diesel_truck,diesel,standard,12,6,4,False,True,9.8,0.4,0.2,0.3,264.21,False,a9956815-2c01-4b2c-8489-1912cbc8e5f3,Edinburgh → Manchester
DEL002766,2024-03-10 20:04:12,Glasgow,55.888895,-4.226687,Birmingham,52.470266,-1.883759,454.72,4.75,3.13,electric_van,electric,express,20,6,3,False,True,11.6,0.2,23.0,0.3,43.12,True,0be97248-8df4-4331-be20-5bef32eb214d,Glasgow → Birmingham
DEL002767,2024-07-30 22:10:03,Birmingham,52.476269,-1.955353,Nottingham,53.021937,-1.182389,89.32,2.84,3.01,diesel_truck,diesel,standard,22,1,7,False,False,16.1,1.8,27.8,0.6,91.94,False,f1af12d1-66e7-454e-a482-c629fbb12d3b,Birmingham → Nottingham
DEL002768,2024-09-08 01:51:10,London,51.553187,-0.172482,Edinburgh,56.026253,-3.187653,604.55,11.5,14.14,diesel_truck,diesel,standard,1,6,9,False,True,13.7,0.3,5.9,0.3,620.06,False,5bd60cb2-4e1e-426a-9cc6-d2d280d7f772,London → Edinburgh
DEL002769,2024-01-28 05:13:13,Nottingham,52.867963,-1.218966,Leeds,53.853745,-1.496441,125.83,1.32,2.21,diesel_van,diesel,express,5,6,1,False,True,2.8,2.6,0.1,0.3,67.62,True,3e4b53b6-f8d0-4923-be8c-59423042aeea,Nottingham → Leeds
DEL002770,2024-12-05 10:16:08,Glasgow,55.806284,-4.334976,Bristol,51.37655,-2.541172,560.6,4.0,4.75,diesel_van,diesel,express,10,3,12,False,False,3.5,1.1,9.5,0.6,335.88,False,7fd491c1-d5db-4b35-9203-176c4513b7eb,Glasgow → Bristol
DEL002771,2024-06-23 19:29:33,Newcastle,55.004987,-1.62658,Birmingham,52.509358,-1.946027,310.63,2.83,3.38,cargo_bike,human,clickCollect,19,6,6,True,True,15.8,0.7,16.7,0.7,0.0,True,0c890781-180b-40fd-a5d5-8018092b98f7,Newcastle → Birmingham
DEL002772,2024-09-27 18:33:28,Leeds,53.783145,-1.522814,Bristol,51.378115,-2.506197,304.83,3.63,3.85,diesel_truck,diesel,standard,18,4,9,True,False,14.8,2.4,24.9,1.0,433.08,True,76d45d09-e28a-4225-986a-507527a852e0,Leeds → Bristol
DEL002773,2024-02-14 15:51:44,Liverpool,53.376421,-2.917044,Nottingham,52.945641,-1.091856,147.18,10.71,5.43,cargo_bike,human,clickCollect,15,2,2,False,False,3.0,0.6,4.1,0.6,0.0,False,61e35419-727f-40ee-b9b3-d13982864b58,Liverpool → Nottingham
DEL002774,2024-01-02 12:20:27,Leeds,53.873595,-1.5034,Glasgow,55.852823,-4.215986,313.72,0.52,0.79,diesel_truck,diesel,express,12,1,1,False,False,0.8,0.5,27.7,0.6,594.13,True,7c7d115a-e4e9-43f4-972e-58480fcea686,Leeds → Glasgow
DEL002775,2024-05-02 20:08:03,Birmingham,52.457657,-1.866709,Edinburgh,56.033043,-3.188546,447.54,2.63,3.74,cargo_bike,human,same_day,20,3,5,False,False,9.9,1.9,16.5,0.6,0.0,False,44bed57e-0a95-43f0-9942-795adf4260e4,Birmingham → Edinburgh
DEL002776,2024-11-13 11:10:23,London,51.571371,-0.036395,Birmingham,52.500531,-1.970006,191.6,3.91,2.78,cargo_bike,human,express,11,2,11,False,False,12.7,0.6,2.8,0.6,0.0,False,b45cfafd-b673-4870-aba9-e2a25e8c60bb,London → Birmingham
DEL002777,2024-05-09 14:18:30,Nottingham,52.990539,-1.114098,Liverpool,53.423089,-2.90247,150.21,0.53,0.97,electric_van,electric,standard,14,3,5,False,False,14.7,2.1,17.6,0.6,8.36,True,cd4465d5-1609-4e40-994f-a7b7797b3bcf,Nottingham → Liverpool
DEL002778,2024-06-28 13:42:00,Leeds,53.801384,-1.595129,Glasgow,55.868393,-4.222368,317.77,3.88,4.57,cargo_bike,human,standard,13,4,6,False,False,23.7,1.5,5.0,0.6,0.0,False,5eb93ea5-7831-40a7-bead-c57a4e611a6c,Leeds → Glasgow
DEL002779,2024-05-23 06:56:51,London,51.54132,-0.042063,Glasgow,55.785674,-4.190816,617.53,1.04,1.59,diesel_van,diesel,clickCollect,6,3,5,False,False,14.7,2.1,17.9,0.6,188.28,False,7cb5a860-74ed-4011-b178-111d886a78ae,London → Glasgow
DEL002780,2024-08-20 13:44:39,Manchester,53.557311,-2.245442,Nottingham,53.044091,-1.237679,100.5,1.89,1.83,diesel_van,diesel,express,13,1,8,False,False,22.4,0.3,9.3,0.6,49.94,False,97788ea3-298f-4d79-b104-bf83db2e3dde,Manchester → Nottingham
DEL002781,2024-04-14 12:58:05,Leeds,53.860814,-1.621375,Birmingham,52.528293,-1.868249,175.1,3.34,4.16,cargo_bike,human,standard,12,6,4,False,True,13.7,1.0,6.4,0.3,0.0,False,a1c4f3bc-6fda-406b-a791-c0e2cf7963ba,Leeds → Birmingham
DEL002782,2024-12-25 03:01:25,Bristol,51.466267,-2.554351,Manchester,53.508699,-2.156504,257.31,1.76,3.38,diesel_van,diesel,standard,3,2,12,False,False,1.2,3.5,14.7,0.6,86.13,False,c46a4fff-d39c-4fb8-adaa-5eb92644c7bc,Bristol → Manchester
DEL002783,2024-02-06 20:26:47,Bristol,51.450505,-2.544924,London,51.483056,-0.21466,190.04,10.39,11.76,diesel_van,diesel,standard,20,1,2,False,False,6.7,3.1,25.4,0.6,66.88,True,711b93d3-d8b6-461c-92f5-3ad38b4957f8,Bristol → London
DEL002784,2024-12-02 16:44:34,Manchester,53.488865,-2.208721,Leeds,53.828868,-1.591753,61.52,4.05,3.55,cargo_bike,human,clickCollect,16,0,12,True,False,0.7,3.6,7.9,1.0,0.0,False,403fa385-3ef7-41a0-be91-e7d018adbad7,Manchester → Leeds
DEL002785,2024-01-25 08:22:54,Manchester,53.401363,-2.153218,Leeds,53.708069,-1.461852,63.58,9.74,17.48,diesel_truck,diesel,express,8,3,1,True,False,5.7,3.4,0.2,1.0,163.56,False,f8a3a601-240b-4ab0-af40-db5d235d32ba,Manchester → Leeds
DEL002786,2024-07-08 02:36:58,Newcastle,55.024241,-1.60832,Glasgow,55.906214,-4.262477,218.16,1.0,0.72,motorcycle,petrol,standard,2,0,7,False,False,22.8,1.7,21.2,0.6,26.58,True,d0b320f4-f7b7-477f-8f95-ed189a90cb8a,Newcastle → Glasgow
DEL002787,2024-03-04 09:00:29,Nottingham,53.039932,-1.180973,Edinburgh,55.993289,-3.273076,396.3,1.25,1.3,electric_van,electric,standard,9,0,3,True,False,11.5,2.8,29.9,0.9,29.97,False,a4d993d2-002a-4f02-9ecc-341d86163092,Nottingham → Edinburgh
DEL002788,2024-08-10 12:43:29,Glasgow,55.94125,-4.311255,Bristol,51.545954,-2.504327,560.15,0.84,0.59,motorcycle,petrol,standard,12,5,8,False,True,15.8,1.2,17.7,0.3,63.22,False,67f53625-00f8-4a2d-a6a2-8742191866c4,Glasgow → Bristol
DEL002789,2024-09-02 14:00:38,Glasgow,55.820185,-4.326871,Nottingham,52.986571,-1.177737,420.49,18.72,28.27,diesel_van,diesel,express,14,0,9,False,False,13.8,3.2,18.1,0.6,278.01,True,afcc436d-e0ac-4a2a-bb25-3041bcc4f50b,Glasgow → Nottingham
DEL002790,2024-09-05 05:23:50,Newcastle,54.949779,-1.595021,Edinburgh,55.981158,-3.244216,181.86,1.24,1.08,electric_van,electric,standard,5,3,9,False,False,13.5,1.0,16.9,0.5,9.89,True,998686f1-7793-4d5f-94e4-3659e4496d2b,Newcastle → Edinburgh
DEL002791,2024-05-24 05:39:24,Manchester,53.419198,-2.190475,Bristol,51.46961,-2.649909,242.68,5.75,4.97,cargo_bike,human,standard,5,4,5,False,False,10.0,2.7,7.3,0.6,0.0,True,940cc31b-24dd-4d44-9226-9274b849f74f,Manchester → Bristol
DEL002792,2024-09-02 04:29:23,Glasgow,55.814266,-4.254008,Bristol,51.463929,-2.556785,547.86,4.92,7.18,diesel_van,diesel,express,4,0,9,False,False,11.5,3.4,18.9,0.6,288.69,False,082db891-e152-4df7-816b-ed42460039a0,Glasgow → Bristol
DEL002793,2024-09-27 05:51:57,Leeds,53.860485,-1.617783,London,51.482836,-0.093072,320.52,4.87,3.61,electric_van,electric,standard,5,4,9,False,False,10.9,1.1,7.3,0.6,20.14,True,c5c1006b-12d1-4386-91c1-f9d2bc17a46a,Leeds → London
DEL002794,2024-08-27 15:42:11,Leeds,53.830482,-1.477526,Birmingham,52.521101,-1.920633,166.58,0.99,1.15,motorcycle,petrol,standard,15,1,8,False,False,24.9,1.2,22.1,0.6,20.96,True,7ad7c880-e158-451b-94c4-d9d62b938173,Leeds → Birmingham
DEL002795,2024-09-09 04:51:17,Nottingham,52.998783,-1.117657,Leeds,53.730137,-1.466209,96.94,4.13,5.87,cargo_bike,human,same_day,4,0,9,False,False,11.5,3.4,5.2,0.6,0.0,True,623f2c73-5059-41b6-912d-f29ce9695c98,Nottingham → Leeds
DEL002796,2024-11-07 09:59:16,Newcastle,54.960374,-1.703567,Birmingham,52.410952,-1.823735,313.66,2.57,2.52,diesel_van,diesel,standard,9,3,11,True,False,10.7,3.6,2.4,1.0,140.16,False,71f51a93-7cc0-44d2-869d-6959d0a0d519,Newcastle → Birmingham
DEL002797,2024-06-10 22:16:08,Liverpool,53.457077,-2.99059,Glasgow,55.78957,-4.316273,309.1,4.82,4.74,diesel_van,diesel,express,22,0,6,False,False,19.9,0.0,7.3,0.6,164.06,False,373e0b41-3993-48f9-8b94-befae3b9deef,Liverpool → Glasgow
DEL002798,2024-03-05 15:40:14,London,51.50886,-0.155596,Newcastle,55.065193,-1.558049,453.08,3.18,5.62,diesel_van,diesel,clickCollect,15,1,3,False,False,14.5,2.4,3.5,0.6,137.46,False,eaea7dae-8cab-4c33-a662-405d26e7147f,London → Newcastle
DEL002799,2024-11-25 09:46:46,Birmingham,52.551225,-1.947179,Leeds,53.70444,-1.517103,149.19,1.64,2.27,electric_van,electric,standard,9,0,11,True,False,12.6,2.2,15.9,1.0,11.68,False,259f8e9b-203b-4ebc-acbf-0d9980656bee,Birmingham → Leeds
DEL002800,2024-09-12 03:24:13,Liverpool,53.45172,-2.974276,Edinburgh,55.901014,-3.28612,307.19,1.63,1.62,diesel_van,diesel,standard,3,3,9,False,False,11.7,2.5,8.0,0.6,90.57,True,b36a4f01-7aa1-44df-8bdc-9978547cc72c,Liverpool → Edinburgh
DEL002801,2024-10-07 23:03:55,Leeds,53.794704,-1.572417,Newcastle,54.920992,-1.635862,141.14,2.96,3.77,diesel_truck,diesel,standard,23,0,10,False,False,10.4,0.4,15.1,0.6,134.14,False,d745e3c3-37fb-4927-8dbb-4a68b180f607,Leeds → Newcastle
DEL002802,2024-06-17 12:52:41,Birmingham,52.521427,-1.8048,Leeds,53.765031,-1.593011,157.13,1.31,2.55,diesel_van,diesel,standard,12,0,6,False,False,17.1,0.7,3.8,0.6,47.82,False,368e2428-651c-4fce-afa0-e2033d7d13b1,Birmingham → Leeds
DEL002803,2024-10-08 01:46:52,Birmingham,52.583443,-1.865298,Leeds,53.771093,-1.639249,151.21,2.48,1.74,electric_van,electric,express,1,1,10,False,False,13.1,1.8,8.3,0.6,15.0,True,241cda68-0790-4fd0-bec6-9e036552b9c4,Birmingham → Leeds
DEL002804,2024-11-07 21:57:38,London,51.53994,-0.11921,Leeds,53.841067,-1.552357,303.8,3.3,4.87,electric_van,electric,standard,21,3,11,False,False,12.5,1.3,1.9,0.6,17.58,True,d643780d-f6f6-466c-a3dd-a0582f6cd8ed,London → Leeds
DEL002805,2024-06-03 03:23:21,Bristol,51.503009,-2.559569,Nottingham,53.007278,-1.153033,223.29,2.15,2.78,diesel_van,diesel,clickCollect,3,0,6,False,False,20.0,1.2,18.6,0.5,66.74,False,02983655-3a0c-443d-9b09-bc207d1867dd,Bristol → Nottingham
DEL002806,2024-11-12 04:04:42,Nottingham,52.889871,-1.204108,Manchester,53.404255,-2.215135,99.45,7.11,14.2,diesel_van,diesel,standard,4,1,11,False,False,12.2,0.2,9.5,0.6,32.84,False,16a834ea-c3db-4803-9cde-93ba8b475e33,Nottingham → Manchester
DEL002807,2024-08-31 09:56:09,Leeds,53.879001,-1.461357,Manchester,53.475076,-2.142732,69.89,3.7,5.4,diesel_van,diesel,same_day,9,5,8,True,True,19.2,1.9,15.9,0.7,49.07,True,ff4aca4d-72b1-4ef2-a2d1-09d81facebd9,Leeds → Manchester
DEL002808,2024-02-13 23:08:32,Liverpool,53.321203,-2.983754,Glasgow,55.936262,-4.24939,342.35,0.99,1.39,cargo_bike,human,express,23,1,2,False,False,2.0,2.0,4.4,0.6,0.0,False,9427c814-e8b0-473c-8d21-f66f01daab08,Liverpool → Glasgow
DEL002809,2024-11-10 17:30:04,London,51.576771,-0.182101,Newcastle,55.00957,-1.697725,439.81,1.87,1.84,electric_van,electric,express,17,6,11,True,True,10.5,0.2,16.4,0.7,56.82,True,806c9018-bac2-4e21-8976-611fbc040bcd,London → Newcastle
DEL002810,2024-04-26 12:04:20,Edinburgh,56.017086,-3.27705,Manchester,53.39053,-2.212053,336.99,0.82,0.44,cargo_bike,human,standard,12,4,4,False,False,9.5,1.0,0.8,0.6,0.0,False,86a8ccd4-1a8b-4300-8651-709404224c86,Edinburgh → Manchester
DEL002811,2024-09-22 22:50:40,Edinburgh,55.993103,-3.179903,Birmingham,52.481524,-1.967045,455.51,10.14,17.59,diesel_truck,diesel,standard,22,6,9,False,True,12.5,1.1,16.3,0.3,469.08,True,fcc15b72-fc4d-4aaa-b3e8-76b100bfc63c,Edinburgh → Birmingham
DEL002812,2024-03-06 03:17:21,Edinburgh,56.029336,-3.215359,Leeds,53.715994,-1.632379,304.91,0.84,1.18,diesel_van,diesel,standard,3,2,3,False,False,11.7,1.3,23.6,0.6,87.91,False,404d31c3-e064-44a4-adfd-02c3493c6d6a,Edinburgh → Leeds
DEL002813,2024-11-29 18:51:41,Liverpool,53.419195,-2.902067,Leeds,53.812046,-1.554109,111.94,10.5,15.05,diesel_van,diesel,standard,18,4,11,True,False,11.3,2.4,24.2,1.0,54.71,False,9d30f924-f3e6-4a40-a262-8df08c56c0d7,Liverpool → Leeds
